Address,Contract Name,Compiler,Balance,Tx count,Date verified
0x13ca82a039fb510c4110c75a833160dbc8f203e1,FixedSupplyToken,v0.4.25,0 ,1,10/9/2018
0x098332c29f4b1b11f69d6988fdfdfb09120e43c4,CREXToken, v0.4.16,0 ,1,10/9/2018
0x85d2b1cb300a51ccf929d109611c1301727aea0b,fathercontract, v0.4.24,0 ,3,10/9/2018
0x194ace13897d0457ade173d2ce0cd5404c6dc49e,BOOMCOIN,v0.4.25,0 ,1,10/9/2018
0x348fcc80a18b6c247ce2889bfc063e281a4e2951,CompliantCrowdsale, v0.4.24,0.0000000007 ,12,10/9/2018
0x7145c2f2d3900e85a3270ddba8468a77738dc6fe,CompliantToken, v0.4.24,0 ,3,10/9/2018
0x805ad6bcc9879b904f926192748cab3571072104,nOS,v0.4.25,0 ,2,10/9/2018
0x22933c4b4888ff40177cc29173948246cd9d2d4d,DSDToken,v0.4.25,0 ,3,10/9/2018
0x3c0cd870bb7ed4dadd80c8313645b9107b34e259,StrongHandsManager,v0.4.25,0 ,2,10/9/2018
0x4ff02a7e041c72d8c0f58507b6543aac893566e1,GriffinToken, v0.4.22,0 ,1,10/9/2018
0xeb9114b0389b72d7f0458467661b1d932666a211,Voicecoin,v0.4.25,0 ,1,10/9/2018
0x4556a66dcb18a31256450d11cd0baf7051441656,AIW, v0.4.21,0 ,3,10/9/2018
0x83fccc659eeeee98ca9764b7b34409347dfbc98b,ethernity, v0.4.24,0 ,1,10/9/2018
0x3a4b1eca26955fba4b99f78ee36153eacdceae85,EdexStore, v0.4.24,0 ,5,10/9/2018
0xabba54db28a082d43f62341c0027addb325c7783,SFT,v0.4.25,0 ,2,10/9/2018
0x662bb9901a50369d0502902ab529f6bc99c84243,Built, v0.4.21,0 ,6,10/9/2018
0x19b369f69bc5bd6aadc4d30c179c8ac5ae6cbae0,EarnEveryDay_255,v0.4.25,0.095 ,3,10/9/2018
0x9d79c6e2a0222b9ac7bfabc447209c58fe9e0dcc,ZCFees,v0.4.25,0 ,1,10/9/2018
0x0c9ab9da207a845bf48b2016e8957e2e4b6ee5f7,EcomCapital,v0.4.25,0 ,1,10/9/2018
0x7db6122f3a819f4b056256291748c0999c76e918,Etherbank, v0.4.24,0 ,1,10/9/2018
0x6d619177baec91ce87165caa701a5fdd3e0f7b30,AirpayToken,v0.4.25,0 ,1,10/9/2018
0x660c46a5650fb0619f603a2f4d73a1cdf8cd00d6,Reternal, v0.4.24,0.2 ,3,10/9/2018
0x275c62ee45c7d4d7fc71af52d3fe0019f414e5dc,TalaRCrowdsale, v0.4.24,0 ,1,10/9/2018
0x212ae2172439358c588170166fde7d57bca9d4a8,EthereumSecure, v0.4.24,0 ,4,10/9/2018
0xbfb3b6972a814e2f6ed6d6fb9f9e47cd0b13720a,SafeDivs, v0.4.24,0 ,1,10/9/2018
0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678,GreenEthereus,v0.4.25,13.584776296296296298 ,13,10/9/2018
0x0c87a844fa0add2fae644e5cb56251e61c3923e4,EasyInvest, v0.4.24,0 ,1,10/9/2018
0x0073e5e52e2b4fe218d75d994ee2b3c82f9c87ea,Proxy,v0.4.25,0 ,6,10/9/2018
0xc39459f4d3d9c87551f7c0fb0982bfea0d14dda6,WCG,v0.4.25,0.11 ,2,10/9/2018
0x3aa531e07a0d13a0ea39baaba183c32a1b0cffb1,TalarToken, v0.4.24,0 ,2,10/9/2018
0x3619e0299f9c3f5c6502abdabf77d246fd328ea5,CryptoMinerToken3,v0.4.25,5 ,2,10/9/2018
0xf41440C6070115440F0402cCe6ee216e26522892,GenesisProtocol, v0.4.24,0 ,1,10/9/2018
0xb54c9fa2a504cd078c69956020a6b45bc9657f5f,ProofofNoDump,v0.4.25,61.080605833425976669 ,188,10/9/2018
0x9bddf5038d5d20edc97f19018d93e848188e9731,PreICO, v0.4.18,0.000000006 ,12,10/9/2018
0x1ad30185fdf3d700949203b9a2baef0337ffb7de,GreenEthereus,v0.4.25,0 ,3,10/9/2018
0x2d9da30a2c607c9dfe54afd513e05e06561408e3,NODVIXToken, v0.4.18,0.000000006 ,2,10/9/2018
0xa1ad52ff49fc70b7920b7d02483a58beb15d492b,FoMo3Dlong,v0.4.25,1.121076008065387603 ,99,10/9/2018
0x0f840079fabe2f43d218e4eca239eae2cc160bad,BCTCToken, v0.4.24,0 ,3,10/9/2018
0x498442b0e1c71a11d61409e2b91e83d38ed2f221,BMKC, v0.4.24,0 ,2,10/9/2018
0xa86ba3b6d83139a49b649c05dbb69e0726db69cf,OwnedRegistrar,v0.4.25,0 ,10,10/9/2018
0x516d81a212ad95e6fc9eaa586b7e12e58d5129a9,fathercontract, v0.4.24,0 ,12,10/9/2018
0x9238f5aec2db302064d82954a8a71f297d83965d,HumanStandardToken,v0.4.25,0 ,2,10/9/2018
0x2c4089c8bae4b9364d830755874c657401ea6e9d,fathercontract, v0.4.24,0 ,2,10/9/2018
0xe6dfef4dee6b4cda74db647eb07d78c0fbc62144,DigitalGame, v0.4.24,0.0097 ,7,10/9/2018
0xe2c43d2c6d6875c8f24855054d77b5664c7e810f,CozyTimeAuction,v0.4.25,0 ,1,10/9/2018
0xf8928417f49e520e201576cf34019059c427a75f,HyperionAirdrop, v0.4.24,0 ,3,10/9/2018
0x28ae3df366726d248c57b19fa36f6d9c228248be,PepeAuctionSale,v0.4.25,0 ,1,10/9/2018
0x4ad96fc9f73f84ce7c543af44bdb0279b95a422b,CIPToken,v0.4.25,0.03 ,3,10/9/2018
0x91ed8fbf68653c734a6bdda57f0db76df6b197e9,fathercontract, v0.4.24,0 ,2,10/9/2018
0x08014573ff457d8e08d6fbf2813617def4f28e54,Affiliate,v0.4.25,0 ,4,10/9/2018
0xe99a894a69d7c2e3c92e61b64c505a6a57d2bc07,Hyperion, v0.4.24,0 ,3,10/9/2018
0xbc2afc039d2bfa67d582ac181dab5be17ec91f82,Mining,v0.4.25,0 ,1,10/9/2018
0x98bdbc858822415c626c13267594fbc205182a1f,Millionaire,v0.4.25,0 ,1,10/9/2018
0x20da2ff263e28e8db8ef44f590ff4576bac770e2,MilFold,v0.4.25,0 ,1,10/9/2018
0x20dd41c880bccb59ccb905d86a8d66e6c24cd69c,DeClubToken, v0.4.24,0 ,1,10/9/2018
0x0d2b775a17a973049345afce12c064e4b7121810,KOKC, v0.4.24,0 ,2,10/9/2018
0x56d20d6736da48d628fde1544c0986e02d92b842,EarnEveryDay_v1_355,v0.4.25,0.0095 ,4,10/9/2018
0x25b8f77fba9bc804681eb1d7f73776c98c9b52b8,DeClubToken, v0.4.24,0 ,1,10/9/2018
0xd4dd63d658f603e9a0aa381e103e05457cd5e609,PepeGrinder,v0.4.25,0 ,2,10/9/2018
0xc5b77141ded2fa62c05997635631d66b9067e0bc,WaltonTokenLocker, v0.4.11,0 ,1,10/9/2018
0x0f717ffff71e639636fcdd33727ee8c17c4724bf,PlayerBook,v0.4.25,0.2 ,3,10/9/2018
0x84ac94f17622241f313511b629e5e98f489ad6e4,PepeBase,v0.4.25,0 ,5,10/9/2018
0xbea80518deb6ab650fba244830ccd737a4c42242,EarnEveryDay_v1_355,v0.4.25,0 ,1,10/9/2018
0xc3758ba9d0851daE0abFeB65ab439138Deb3d3e3,TokenERC20,v0.4.25,0 ,3,10/9/2018
0xf00c933b2f5197ae272b58b21868860a61222cf9,ApoIPFS,v0.4.25,0 ,1,10/9/2018
0xd73acd82777ba89cc4d191ba44198d34625b036f,Token,v0.4.25,0 ,2,10/9/2018
0xe1bb4da92314c41349a77755cc2cf140c2511fe2,Token,v0.4.25,0 ,2,10/9/2018
0xa5c463308e36e0ef97004e6e88e032c16a2e09d1,apexGOLD,v0.4.25,0 ,15,10/9/2018
0x49de436ea25be263cb3e8ff1401931c6f9b70660,NexyToken,v0.4.25,0 ,1,10/9/2018
0xac48fdb546c5738ebc2863d16f24862c88a72a5d,ZCFees,v0.4.25,0 ,1,10/9/2018
0x7a69db46ab9a5160f5081b1da62e75859280ba3d,Divies, v0.4.24,0 ,1,10/9/2018
0xae84c1759c90a06853e4fd0a9220c9ec1df953db,FivePercent,v0.4.25,0.0095 ,4,10/9/2018
0xb440cF08BC2C78C33f3D29726d6c8ba5cBaA4B91,FSBook,v0.4.25,0 ,3,10/9/2018
0xac13cc399515688fc0c45da6e293cbbe5f297549,NetkillerToken,v0.4.25,0 ,1,10/9/2018
0x308b1207ae0c0f661394697ef354a6bf40a69f5b,GDAChain,v0.4.25,0 ,1,10/9/2018
0x7a093232C5cda300d0dB956BAeF268A523Aa7C68,FomoSport,v0.4.25,0 ,81,10/9/2018
0x23ff814b0914be0c2d53cd4929f98ef9407f500e,GlobalDigitalAssetsToken,v0.4.25,0 ,1,10/9/2018
0x241e492c003dfbe6d60d8bfd1960c0b8b7944ebd,CryptoMinerSuper,v0.4.25,0 ,4,10/9/2018
0x4BEa1b5De7e3F09f6131408BC306b1de411A3957,apexTWO, v0.4.24,3.635790400053666803 ,17,10/9/2018
0x81079EEa4ED48d445C25C01F49E531D9aB4D36Fa,MRC,v0.4.25,0 ,1,10/9/2018
0x806308d351214C95212B6450c05eF3F609Bbf99F,ClaimReward,v0.4.25,0 ,2,10/9/2018
0xc40bdd4a44e9acd81765ff6e38a96c62695b5a51,BirchCoin,v0.4.25,0 ,1,10/9/2018
0xc34a36d5599096ce89bc1527b543d2b5b9c0383b,KingOfEthResourceOre, v0.4.24,0 ,2,10/9/2018
0xb43f60f8d385ef3d708a30d861336a821c1854a2,KingOfEthResourceWood, v0.4.24,0 ,2,10/9/2018
0x5248a503580c0eafbb1fb0306842e29199733754,KingOfEthResourceUranium, v0.4.24,0 ,2,10/9/2018
0x72caebad215aace0b54305c7dec09604849af87e,KingOfEthResourceSteel, v0.4.24,0 ,2,10/9/2018
0x3b3ea4e5fa6a065fa60ed0559699cc53a9077aca,KingOfEthResourceOil, v0.4.24,0 ,3,10/9/2018
0x0d546f9671279429993f21252ff461d1613a477a,KingOfEthResourceGold, v0.4.24,0 ,3,10/9/2018
0x3405fc9533c6f123544cabfb11cc402017e574ce,KingOfEthResourceBronze, v0.4.24,0 ,6,10/9/2018
0xfa395c73ad9d87817ff3f3eb0979c8dfb47a6c0b,DLP, v0.4.21,0 ,4,10/9/2018
0x7cb2ace96cf7b7cb2fe3282beb80a4d97bee8871,KingOfEthResourceCorn, v0.4.24,0 ,4,10/9/2018
0xb4b330972e302081ebacd054f4305a3af4103f0f,CryptoTradeToken,v0.4.25,0 ,1,10/9/2018
0xe1095934cae87c98494dbd5e23365107ecff9e2f,CryptoMinerClassic,v0.4.25,0.048778321719732276 ,25,10/9/2018
0x506742a24c54b77c5af4065b2626ab96c641f90e,Token, v0.4.24,0 ,0,10/9/2018
0xdb28c6d8b4855a6aa0604390ceacfc3f115567a8,Crowdsale, v0.4.24,0 ,1,10/9/2018
0x7982a79ee90eb3682dcee66e47ba79c1cba44062,FlowerCore,v0.4.25,0 ,15,10/9/2018
0xf6470333be4cd19c964d25005e25affc59201b96,KOK, v0.4.24,0 ,2,10/9/2018
0x9f66DA7472Ab968FE533Fb5815B6781C9C2f42D9,MSD5,v0.4.25,0 ,1,10/9/2018
0x2cea452e1acd8d7b6700bfae7b41df6fe759e07c,BasePlan, v0.4.23,0 ,1,10/9/2018
0xe4eb565621c284fc9df052254a8b754bf1d8dc4c,AdvancedToken,v0.4.25,0 ,2,10/9/2018
0xc0af9677e75159e5ccebabe09fb685afd2ed2fb3,TIMEToken, v0.4.18,0 ,5,10/9/2018
0xb66a2131a6b840dd020151f80723caed603efb51,NNBToken,v0.4.25,0 ,3,10/9/2018
0x4d3f5d4b4d6668d27c7e147d8b78cf03f73a802d,IcoRocketFuel,v0.4.25,0 ,1,10/9/2018
0x7308535ebc52016943890481553552419ec84e06,MyAdvancedToken, v0.4.19,0 ,2,10/9/2018
0x0a69fb423c668a0ba9884471e1af1e093cded6a0,TradingForest, v0.4.18,0 ,1,10/9/2018
0xd6c6018fb3c25c214ab938d3b574cf7b6954af62,apexTWO, v0.4.24,0.00008329 ,8,10/8/2018
0x0b12cf7964731f7190b74600fcdad9ba4cac870c,BZRxTokenSale, v0.4.24,804.04954492 ,123,10/8/2018
0x70538834e68efe5061a11c4999fc050e55ae2b68,AYA, v0.4.24,0 ,1,10/8/2018
0x49e100c839e734c79c4957018d60243a87853c9f,vevcoin,v0.4.25,0 ,1,10/8/2018
0xc6953b93bde9a4119de673d1b244e1b46f1eb22a,CRTTToken, v0.4.16,0 ,6,10/8/2018
0xca86efb63c6e1a4e07e26e15886e1e3254682ff6,P4P, v0.4.24,0 ,1,10/8/2018
0x6288c6b68f06b1a3fd231c9c1cb37113a531c912,TheWeakestHodler,v0.4.25,16.16187206692591485 ,44,10/8/2018
0x0c1a07d17f39a179245f2ef277cef97671cf9648,HP,v0.4.25,0.13847292464800001 ,5,10/8/2018
0x19226ae123349c30df4b84d69531668cdb1050e6,TheEternal, v0.4.24,0 ,1,10/8/2018
0x2e169f121b1c6edddd91624ef5b4dcf724fe5547,Eternal, v0.4.24,0 ,1,10/8/2018
0x29638d9c4ee1cf25397de06a1c849721a692d143,ReternalETH, v0.4.24,0 ,1,10/8/2018
0x0e288021dec21a037ce605d24025fc7a4f2a9def,Reternal, v0.4.24,0 ,1,10/8/2018
0xc8a60c51967f4022bf9424c337e9c6f0bd220e1c,NOTBAD_DynamicS,v0.4.25,1.31 ,3,10/8/2018
0xbf695b7c7eed05c1b344a6db5d0f4e51c7772277,Earthcrypt, v0.4.24,0 ,2,10/8/2018
0x7EDA2301cb535e2EA8ea06237f6443b6268e2b2A,CharToken,v0.4.25,0.0303 ,12,10/8/2018
0x94b3c67F098FBe863B0A422884FAa4fE47073eCf,CreditorToken,v0.4.25,0 ,2,10/8/2018
0x12b470a5c9055d312e1af0259b65976dce608e5d,Lighthouse,v0.4.25,0 ,2,10/8/2018
0x461d795c3d188db80b9e6c666923a688961bf461,vevcoin,v0.4.25,0 ,2,10/8/2018
0x32f4258205a2df05272ca7662ee76f397a9e4e4d,MingYuanToken, v0.4.24,0 ,1,10/8/2018
0x7384b1b17c7befc8d5c637b24c2fe334826faa02,ExisteCoin,v0.4.25,0 ,1,10/8/2018
0x628a419592d62cbde91e8d584ee8dae753f973ad,Spud3D,v0.4.25,0.02132870583456896 ,186,10/8/2018
0x07c56dd81c8394edf08d97aedf9a94dfdf6f6ec5,vevcoin,v0.4.25,0 ,1,10/8/2018
0x669c6A72404B4938D447F2b7247b452b841807e3,CreateNEWToken,v0.4.25,0 ,2,10/8/2018
0x26cb37fd8baf95c75a862ea9d4a23737ef3e08ce,TheFund, v0.4.24,0 ,1,10/8/2018
0x0b37045de7cb7e50950f24d8bc06ba1cae075f7f,AltTokenFund,v0.4.25,0 ,1,10/8/2018
0x6a33c2c807124eae26f6188877c15675d3889ca3,TUNEZ, v0.4.24,0 ,2,10/8/2018
0xbfeb619aab767ab34d5eb823de7ac56fbca7322d,NANO, v0.4.18,0 ,2,10/8/2018
0x9c775c1a13bdddc535e114cf5e11b5957f6639b8,Token, v0.4.18,0 ,2,10/8/2018
0x6b600bc4cedf9e9845b85d9195e7470e88999b18,SLoader,v0.4.25,0 ,5,10/8/2018
0x72524ad9066817e021a3f36cb53090a521d403b4,Status,v0.4.25,0 ,1,10/8/2018
0x7c6818ff712bfcc59aad10442d25766e20d36ef3,WorldwideGiftCode,v0.4.25,0 ,1,10/8/2018
0x8E37e9B8d99a05AfC5CF030d7e862E3D1cF4696C,LBCToken, v0.4.24,0.14 ,61,10/8/2018
0x4abb15b5935dc1d9d04fa86bcd44afe098602847,EOSTokens, v0.4.18,0 ,1,10/8/2018
0x22139fa9b430bbe9c5f33de121b43c4ae521c5a6,HHRLocker, v0.4.23,0 ,3,10/8/2018
0xe966189850172c4422bc7d643d0397cda1feb6d5,EOS, v0.4.18,0 ,1,10/8/2018
0x46983ddc9b79cfe2686952af04f38c7dde2e3e34,YUPVesting, v0.4.18,0 ,2,10/8/2018
0x2bcf5193687d9abd60128f4f7307054431d724a1,PeriodUtilWeek,v0.4.25,0 ,1,10/8/2018
0x064e2f3511f2399E86953de1aCf54322bBDF9d2d,EthXEth,v0.4.25,0 ,1,10/8/2018
0x0235f547bcbc2a5259c5669271392bcd9871b679,ERC20, v0.4.24,0 ,3,10/8/2018
0xe68c4c39153eb5c18a30365a3fce00fb8363a16c,SmartPyramid,v0.4.25,0.0084 ,4,10/8/2018
0x1268e0636680c90b8aae70f90e7f3d94b546ee80,TokenERC20,v0.4.25,0 ,4,10/8/2018
0x55b0170ba39d143b26e457cec7464d56483909f0,QTUM, v0.4.18,0 ,8,10/8/2018
0x68ec767a919e47aba34e5bec9d68354a59000b86,ERC20, v0.4.24,0 ,3,10/8/2018
0xf9795d0a93f4cd0e1c0eecf81c4523f276e5a772,ZRXTokens, v0.4.18,0 ,1,10/8/2018
0xcb07e517e3a113d5c724ad042ce6ad1d2a0a530f,CryptoMinerTokenGold,v0.4.25,0.823889616639348721 ,72,10/8/2018
0xf3238003fcccac61461e1ea42e0475e316e0dca6,OurDEXShare,v0.4.25,0 ,1,10/8/2018
0xac4df2d98f14495263b9dfbc47451c46d8ab0a30,BeldenCoin, v0.4.20,0 ,2,10/8/2018
0x8db4f5515bd6cd56cfba7e99b2835799d4e26c01,BytecoinToken, v0.4.18,0 ,1,10/8/2018
0xC3416bB7bF4494778D9f1A7898bf132d78D8B8B1,Tge, v0.4.24,0 ,5,10/8/2018
0x7d3d6940B2e02c009430bA19b38F89464E047aEf,Airdropper, v0.4.24,0 ,2,10/8/2018
0x2237fbe2Ae5E36D8d862330AA3C6cF262f7319d6,Allocator, v0.4.24,0 ,2,10/8/2018
0xd80795C9743838886C534ead0eB5c1eE8989c3D6,ReferralManager, v0.4.24,0 ,2,10/8/2018
0x8f652DbA54bC45d874220eD25782829B6f5Ef30f,Crowdsale, v0.4.24,0 ,2,10/8/2018
0xdc76957f79bfbcd43c7e8a651a0f4f0c186acd72,BYTECOIN, v0.4.18,0 ,1,10/8/2018
0xc05be003329a98d94b87a868c1db40a5d6853107,StrongHandsManager,v0.4.25,0 ,3,10/8/2018
0xd7fAef6Fd3D3e22037619A756221E38f7f2c9C62,CreateBlogger,v0.4.25,0 ,6,10/8/2018
0x82d1223825a26f9d76eede7874e34987f406a566,IRobo,v0.4.25,0 ,1,10/8/2018
0xc749df809247a2a7f5997c5d91264d49d11314e7,SecureCryptoToken, v0.4.24,0 ,2,10/8/2018
0x41dbcB6eC61AAd7Eb324f1518fa36eB2A86C25a9,StoreChipBag, v0.4.24,0 ,1,10/8/2018
0xB11ee4eF5c2e2Ac877211543F0eE073d307b3d51,StoreGoods, v0.4.24,0 ,9,10/8/2018
0x549647023de66a4c6364c65b1ee9a0f2452a1610,FarmHopeProjectToken, v0.4.24,0 ,39,10/8/2018
0xEb86DfC14848B56955051Cfd9D696bAFDe1D6027,StoreGift, v0.4.24,0 ,2,10/8/2018
0xe699d364ea2abb729f1f7232bd1063e182dcf78f,ProductionBoiler, v0.4.24,0 ,2,10/8/2018
0xde2d547e4d4b5e414877af0c5debcb7fcb75c114,TokenTimelock,v0.4.25,0 ,1,10/8/2018
0xAab96542C07508809B99787f100767838240A3c7,Collection, v0.4.24,0 ,1,10/8/2018
0x707784ed2b464474f8fb763c058b33fcf8626db5,Production, v0.4.24,0 ,3,10/8/2018
0x1d287cc25dad7ccaf76a26bc660c5f7c8e2a05bd,AMLToken, v0.4.18,0 ,7,10/8/2018
0x6407b7462D0b3BC2F09aA3eF7aB78ca1CC32085B,Store, v0.4.24,0 ,1,10/8/2018
0xa87beafd65e3c6808ac853076c23f268f3809d7b,AdvancedToken,v0.4.25,0 ,2,10/8/2018
0x5e72420abd8f574326f1da7847e09931fb6c080f,AMLToken, v0.4.18,0 ,3,10/8/2018
0x56D06701fD44a4a857CB96b266F505a2832950c5,Home, v0.4.24,0 ,27,10/8/2018
0x318bf186C7681eD7EFd57839e6415cd8A162713C,Main, v0.4.24,2.2448477455391855 ,41,10/8/2018
0x9Dd9eEFB0671F195240bA13aF7Fc04Fda1d495d9,_2Percent,v0.4.25,0.1504 ,3,10/8/2018
0x3b01a0d4e676ce978af89ab31b8b2c9031bdf7a5,EtherGrabToken,v0.4.25,0.072686945612885329 ,41,10/8/2018
0x2c263b831b4f0b3c8f100fdefd0a3712b103438d,CCXSale, v0.4.24,0 ,0,10/8/2018
0x4372b62da66b1f2a35194fe5625d3d0ccb76c4af,CmesToken, v0.4.24,0 ,1,10/8/2018
0x8bb8f91fa6bb03a3732e35b56fcaef5c05f509a3,Payviews, v0.4.24,0 ,1,10/8/2018
0xA62f436fAaA942a518a9543F5EF3174Ad4112a9e,EDRAQToken,v0.4.25,0 ,2,10/8/2018
0x955fe846c726d5e4aa0a9eea65417dc7394e8dbf,QZToken, v0.4.21,0 ,92,10/8/2018
0x5fec0c71844fc312f5331d8150c98d4e253a46ac,XC, v0.4.13,0 ,1,10/8/2018
0x2119a3314c1d40704d816392a9e44da463688992,LuckyCoin, v0.4.24,10.678523989966657646 ,156,10/8/2018
0x748286a6a4cead7e8115ed0c503d77202eeeac6b,PlayerBook, v0.4.24,0 ,2,10/8/2018
0x48B61132A20954B12B26f9a1cc2Cb67e98c4BE01,DFCToken, v0.4.24,0 ,1,10/8/2018
0xb319aa674243e015e38fe0b2d77de9b5552f02cb,DFTBToken, v0.4.24,0 ,1,10/8/2018
0xe7a232cd72ec8cb1ce74a24cf1b2c3fb4b614072,UBEX, v0.4.18,0 ,3,10/8/2018
0x8397881cfd16fe31a28686502ebbf1e5ae152401,MftToken, v0.4.24,0 ,4,10/8/2018
0x9eec65e5b998db6845321baa915ec3338b1a469b,MyAdvancedToken, v0.4.24,0 ,1171,10/8/2018
0xfbc6336ea5319daba3a1d6fa3028fc54a9022f9a,Bhtd, v0.4.13,0 ,1,10/8/2018
0x613afe1d8bace413731a3223331769429be55bc2,UBEX, v0.4.18,0 ,2,10/8/2018
0x8c4e2ec6f81e4cb001bd282c0d2b4dca36555ad0,PolyAnalytixProjectToken, v0.4.24,0.01 ,2,10/8/2018
0xee58a891d2697c7e59d11b20a4f39ab7d62713d7,Emiba,v0.4.25,0 ,1,10/8/2018
0x770e68e3eec95a8cd91c6ae7cb90b93709d51fcd,Asset,v0.4.25,0 ,1,10/8/2018
0xccb93ec355abb2857e7baed53aeb4c8e98fb6dca,AUPToken,v0.4.25,0 ,2,10/8/2018
0x5d075d568621f868a6a6148cb925f883fedc236a,BitcoinBrand,v0.4.25,0 ,138,10/8/2018
0x88f49da7ad7f9bd5caf1be580c332ade0cd135ff,SmartWallet, v0.4.24,0 ,1,10/8/2018
0x8085206b30577d913317df6c30dd3ee0cf851e22,Splitter,v0.4.25,0 ,2,10/8/2018
0xe9bf74656fac252a3c2cc738803a2d50345bc323,TokenReward, v0.4.24,0 ,5,10/8/2018
0x34584aa2e317cddbb34af1e53afc6b93068fe66e,iFx,v0.4.25,0 ,1,10/8/2018
0x87875b09cac106239c257e04856779b62446afbe,WHALE, v0.4.24,0 ,3,10/8/2018
0xbbc735121baf13e004a48c54353564dbda7ec313,TokenERC20,v0.4.25,0 ,12,10/8/2018
0x8dfef2f66dd90824f7560333455ae5d053e05e00,BrandNewScam,v0.4.25,0.000000000000012201 ,8,10/8/2018
0xcc152BA543A3942A07E488A29702CA1cB40Ea7e6,PEX, v0.4.24,0.58261923815 ,31,10/8/2018
0xcd0752c608e7285a250452f24d64c556411febe2,NicknameRegistrar, v0.4.24,0.14 ,16,10/8/2018
0xd03cdb4206084f15778ff6388b139d96c93ccaf7,MobiusBLUE, v0.4.24,16.59032371297768547 ,241,10/8/2018
0x97fb6fc2ad532033af97043b563131c5204f8a35,PlusCoin, v0.4.24,0 ,2,10/8/2018
0xc84ab334f9f615789716994f4fbdd35b7bb4f39c,MobiusBlueToken, v0.4.24,0 ,2,10/8/2018
0x5bd6a6d4b21d4b4952426cb23aea7f7bb4944c9b,ReconTokenFactory,v0.4.25,0 ,1,10/8/2018
0x6dee0a976370ee9f0f8c4619ab3386441a42ceb3,CoinifinexToken, v0.4.16,0 ,1,10/8/2018
0xb31859eb178a3231c2259416cae6585a6e8a7a41,PaltoToken,v0.4.25,0 ,2,10/8/2018
0x2a5eba587ac7c1153c22b5f75874b75233442749,BetterDivs,v0.4.25,0.000705496758596658 ,38,10/8/2018
0x16c1e5baf21b9fa4bc9f2c374e4dc19fab5ac5dc,TokenERC20,v0.4.25,0 ,309,10/8/2018
0x514a9d3631d6cab4e7ea3102a14082128f92a768,MCSToken, v0.4.24,0 ,1,10/8/2018
0xdea9b5c9c0ea8178adf91d90fca7db196391e551,CryptoMinerSuper,v0.4.25,0.008536254534849514 ,6,10/8/2018
0x8c14692589190d08e917e38bbee3ac10eaf0acb4,apexONE, v0.4.24,816.292381789195296077 ,692,10/7/2018
0x4817c1756deedc8a6bf1c5cde402c6d0eb69d26b,MIGG,v0.4.25,0 ,1,10/7/2018
0xa3f98ebe1c91f49fc32e9d99a33561d3f98a47d2,ProofofPutin,v0.4.25,14.139530700971581277 ,130,10/7/2018
0x6d74d4bf725d296ca3a8ef806bff40488e72c51d,InvestETH,v0.4.25,0.0102 ,6,10/7/2018
0x24100d245d6d52d535ab2cb544565b19baf5465b,EthMinerProToken,v0.4.25,0.004683492436331995 ,95,10/7/2018
0x34b2bd208358462e79029b4236a29fad7158b6a9,RockInvest,v0.4.25,0.06 ,2,10/7/2018
0x692dccc0560f92a3dbf795156ab8cd9e4cfb9976,TMSYToken,v0.4.25,0 ,2,10/7/2018
0xe3c8ff66d14341a35bcf6302047b92c6bc49824d,Presale,v0.4.25,0.01 ,18,10/7/2018
0x7d3b6b1360fa83482ed0284f9b9ac4e48edbcaa5,dPonzi, v0.4.24,117.22108511609336379 ,498,10/7/2018
0x37c925f3ecba26560520600eea3f5a430cc2cfcb,Maia, v0.4.21,0 ,1,10/7/2018
0x5ddbd1980a2b589b9f26f77ae7aca20e725f5c64,RISK,v0.4.25,0.129 ,49,10/7/2018
0x945192524c6605d20be6c529dd318666b74078bc,BitsrentToken,v0.4.25,0 ,34,10/7/2018
0x30f62e973aabb614fb3a6c042b531fd0d569a810,StrongHandsManager,v0.4.25,0 ,1,10/7/2018
0xc4e3a14108b8e7cb3a49a8a288ffc8904d50ab64,EtherFlash,v0.4.25,0 ,1,10/7/2018
0x089b85fa15f72c1088cbbef23a49db80b91dd521,BlockEstateToken,v0.4.25,0 ,8,10/7/2018
0x14befec5d161aa47ec7dec57d2fb622990148a17,WorldwideGiftCode,v0.4.25,0 ,1,10/7/2018
0x25a13c4f2761afe0e89801adaaac111c75c55a54,dPonzi, v0.4.24,0 ,1,10/7/2018
0xBCFB62D206543f74f162BEf85Fb65B5FB7AFd828,TradeJPY, v0.4.24,0 ,2,10/7/2018
0x6ea9389de5425608b357a9da78cc6a92fcb9a410,Zettabyte, v0.4.24,0 ,1,10/7/2018
0x40f5d52331674b60bc532f553c97feac5d60ab34,CryptoMinerTokenPlat,v0.4.25,0.11729715757270242 ,43,10/7/2018
0x2eee31223b1d043e6b63da8360b682e3fd2ebfbe,EtherMiner,v0.4.25,2.1 ,4,10/7/2018
0x7c20263dd382628f5100d252960adda402a28aa1,EtherMiner,v0.4.25,0 ,1,10/7/2018
0xf59b306b7e7091bac1d764edf71c9e7e36f156c5,EtherMiner,v0.4.25,0 ,1,10/7/2018
0x860fd7e7dc8ecd17cf36401d718c7b46490641bf,CrowdsaleTokenExt, v0.4.11,0 ,4,10/7/2018
0x3689f372eb8ae130b1767664ad1c75528c815811,EasyInvestPI,v0.4.25,0.608212179 ,7,10/7/2018
0x3cf8e291f46114b9173c320c793bfc036ef4c175,Token, v0.4.18,0 ,1,10/7/2018
